realization	parameter	index	value
26271	kf	5	1.0
26271	kf	6	0.3474126065121904
26271	kf	7	0.7753333452777268
26272	kd	0	
26272	kd	1	
26272	kd	2	
26272	kd	3	
26272	kf	0	0.16151812633938073
26272	kf	1	1.0
26272	kf	2	0.6864842796906003
26272	kf	3	0.5444023453864786
26273	kd	0	
26273	kd	1	
26273	kd	2	
26273	kd	3	
26273	kf	0	1.0
26273	kf	1	0.9026097952346803
26273	kf	2	0.10006020415183695
26273	kf	3	0.1900112333492376
26274	kd	0	
26274	kd	1	
26274	kd	2	
26274	kf	0	0.670278393120761
26274	kf	1	0.11782944812288794
26274	kf	2	1.0
26275	kd	0	
26275	kd	1	
26275	kd	2	
26275	kd	3	
26275	kd	4	
26275	kd	5	
26275	kf	0	0.42062007859684747
26275	kf	1	0.11700101698093648
26275	kf	2	1.0
26275	kf	3	0.8849474206856875
26275	kf	4	0.5588276263918263
26275	kf	5	0.8636798722816305
26276	kd	0	
26276	kd	1	
26276	kd	2	
26276	kd	3	
26276	kd	4	
26276	kd	5	
26276	kd	6	
26276	kd	7	
26276	kd	8	
26276	kd	9	
26276	kf	0	0.19824534809105848
26276	kf	1	0.5215973829295258
26276	kf	2	0.113547393328666
26276	kf	3	0.3002653378318869
26276	kf	4	0.9653947012893209
26276	kf	5	0.4519358416749371
26276	kf	6	0.9626352685105031
26276	kf	7	1.0
26276	kf	8	0.34274907730606824
26276	kf	9	0.4136042918278508
26277	kd	0	
26277	kd	1	
26277	kd	2	
26277	kd	3	
26277	kd	4	
26277	kd	5	
26277	kd	6	
26277	kd	7	
26277	kd	8	
26277	kd	9	
26277	kd	10	
26277	kf	0	0.28108719843492813
26277	kf	1	0.36840427082425836
26277	kf	2	1.0
26277	kf	3	0.19438025809592444
26277	kf	4	0.9829120262212655
26277	kf	5	0.46421686120750516
26277	kf	6	0.23022025274022417
26277	kf	7	0.026617762270735618
26277	kf	8	0.09013767102452838
26277	kf	9	0.8639186510917362
26277	kf	10	0.9381057150523635
26278	kd	0	
26278	kd	1	
26278	kd	2	
26278	kd	3	
26278	kd	4	
26278	kd	5	
26278	kf	0	1.0
26278	kf	1	0.7515435695237553
26278	kf	2	0.8709658688771781
26278	kf	3	0.15777449270576255
26278	kf	4	0.27419226224444454
26278	kf	5	0.849340435567373
26279	kd	0	
26279	kd	1	
26279	kd	2	
26279	kd	3	
26279	kd	4	
26279	kd	5	
26279	kf	0	0.07802581219471147
26279	kf	1	0.5348739123369726
26279	kf	2	1.0
26279	kf	3	0.9969603721541376
26279	kf	4	0.8902713892890555
26279	kf	5	0.5627329206569728
26280	kd	0	
26280	kd	1	
26280	kd	2	
26280	kd	3	
26280	kf	0	1.0
26280	kf	1	0.05490820092668799
26280	kf	2	0.8016677791298065
26280	kf	3	0.15870822576026988
26281	kd	0	
26281	kd	1	
26281	kf	0	1.0
26281	kf	1	0.2605667130366906
26282	kd	0	
26282	kd	1	
26282	kd	2	
26282	kd	3	
26282	kd	4	
26282	kd	5	
26282	kf	0	0.9661223058750216
26282	kf	1	0.19273727024547926
26282	kf	2	1.0
26282	kf	3	0.13293779513593068
26282	kf	4	0.4448628555655441
26282	kf	5	0.36388728048876695
26283	kd	0	
26283	kd	1	
26283	kd	2	
26283	kd	3	
26283	kd	4	
26283	kd	5	
26283	kf	0	0.9818641136142564
26283	kf	1	0.39357433572207867
26283	kf	2	0.40653086251805026
26283	kf	3	1.0
26283	kf	4	0.7398681517548651
26283	kf	5	0.3097342720287087
26284	kd	0	
26284	kd	1	
26284	kd	2	
26284	kd	3	
26284	kd	4	
26284	kd	5	
26284	kd	6	
26284	kd	7	
26284	kd	8	
26284	kd	9	
26284	kf	0	0.2031617125792751
26284	kf	1	0.849412313645882
26284	kf	2	0.7856441843467334
26284	kf	3	1.0
26284	kf	4	0.473864268642181
26284	kf	5	0.22354286576088434
26284	kf	6	0.6422095686170302
26284	kf	7	0.1255473606795816
26284	kf	8	0.11296338460354355
26284	kf	9	0.06907796326606037
26285	kd	0	
26285	kd	1	
26285	kd	2	
26285	kf	0	0.9215246410555152
26285	kf	1	0.8754911146481196
26285	kf	2	1.0
26286	kd	0	
26286	kd	1	
26286	kd	2	
26286	kd	3	
26286	kd	4	
26286	kd	5	
26286	kd	6	
26286	kd	7	
26286	kf	0	0.353888309922998
26286	kf	1	1.0
26286	kf	2	0.5733885892027027
26286	kf	3	0.7578071772171888
26286	kf	4	0.7251168911150147
26286	kf	5	0.41354572709515175
26286	kf	6	0.4982367798289967
26286	kf	7	0.01581530499965654
26287	kd	0	
26287	kd	1	
26287	kd	2	
26287	kd	3	
26287	kd	4	
26287	kd	5	
26287	kd	6	
26287	kd	7	
26287	kd	8	
26287	kd	9	
26287	kd	10	
26287	kf	0	0.015271517929076642
26287	kf	1	0.1909535264221086
26287	kf	2	0.7768492190633142
26287	kf	3	0.6025260241595203
26287	kf	4	0.2654857569355099
26287	kf	5	0.49932964721193074
26287	kf	6	0.7150884863551205
26287	kf	7	0.2803029032049106
26287	kf	8	0.9389906131523849
26287	kf	9	0.06861849470185685
26287	kf	10	1.0
26288	kd	0	
26288	kd	1	
26288	kd	2	
26288	kd	3	
26288	kd	4	
26288	kd	5	
26288	kd	6	
26288	kf	0	0.9718009664882186
26288	kf	1	0.7804367615247876
26288	kf	2	1.0
26288	kf	3	0.9531056136713005
26288	kf	4	0.02766267224383508
26288	kf	5	0.6320465899094273
26288	kf	6	0.5678756080536362
26289	kd	0	
26289	kd	1	
26289	kd	2	
26289	kd	3	
26289	kd	4	
26289	kf	0	0.9575592881801525
26289	kf	1	0.09059764511232218
26289	kf	2	0.313836799477028
26289	kf	3	0.9506958293459307
26289	kf	4	1.0
26290	kd	0	
26290	kd	1	
26290	kd	2	
26290	kd	3	
26290	kd	4	
26290	kd	5	
26290	kd	6	
26290	kd	7	
26290	kf	0	1.0
26290	kf	1	0.5720828002623377
26290	kf	2	0.6261498963114429
26290	kf	3	0.5866751403588619
26290	kf	4	0.38591054604103664
26290	kf	5	0.6323591260649964
26290	kf	6	0.037359138207342435
26290	kf	7	0.13593454008540581
26291	kd	0	
26291	kd	1	
26291	kd	2	
26291	kd	3	
26291	kd	4	
26291	kd	5	
26291	kd	6	
26291	kd	7	
26291	kd	8	
26291	kd	9	
26291	kf	0	0.06089356141117202
26291	kf	1	0.883587599538604
26291	kf	2	0.09918394206544402
26291	kf	3	0.06755045255277506
26291	kf	4	0.329314892109267
26291	kf	5	0.874776643891675
26291	kf	6	0.9666346849223553
26291	kf	7	0.12999469951861112
26291	kf	8	1.0
26291	kf	9	0.2290925121013546
26292	kd	0	
26292	kd	1	
26292	kd	2	
26292	kd	3	
26292	kd	4	
26292	kf	0	0.936006944772016
26292	kf	1	0.45483089655877107
26292	kf	2	0.22897364217128816
26292	kf	3	0.863488882291958
26292	kf	4	1.0
26293	kd	0	
26293	kd	1	
26293	kd	2	
26293	kd	3	
26293	kd	4	
26293	kd	5	
26293	kd	6	
26293	kd	7	
26293	kd	8	
26293	kf	0	1.0
26293	kf	1	0.45777279232348805
26293	kf	2	0.9355989152354186
26293	kf	3	0.9473998468265541
26293	kf	4	0.802521078120745
26293	kf	5	0.9543285753061957
26293	kf	6	0.7653897868183498
26293	kf	7	0.3764106716735395
26293	kf	8	0.8527433631237465
26294	kd	0	
26294	kd	1	
26294	kd	2	
26294	kd	3	
26294	kf	0	0.3898797482421102
26294	kf	1	0.2277126777702376
26294	kf	2	0.9465560884471728
26294	kf	3	1.0
26295	kd	0	
26295	kd	1	
26295	kd	2	
26295	kd	3	
26295	kd	4	
26295	kd	5	
26295	kd	6	
26295	kd	7	
26295	kd	8	
26295	kf	0	1.0
26295	kf	1	0.5706891799884373
26295	kf	2	0.000702749968517555
26295	kf	3	0.7016797882431048
26295	kf	4	0.5777150552978754
26295	kf	5	0.8342331391370266
26295	kf	6	0.1630209970489772
26295	kf	7	0.30961944367368127
26295	kf	8	0.9698674542558561
26296	kd	0	
26296	kd	1	
26296	kd	2	
26296	kd	3	
26296	kd	4	
26296	kd	5	
26296	kd	6	
26296	kf	0	0.1839060637048383
26296	kf	1	1.0
26296	kf	2	0.9405004634147572
26296	kf	3	0.6037875550427998
26296	kf	4	0.31189277222900896
26296	kf	5	0.06770982802782083
26296	kf	6	0.831107523145748
26297	kd	0	
26297	kd	1	
26297	kd	2	
26297	kd	3	
26297	kd	4	
26297	kd	5	
26297	kd	6	
26297	kd	7	
26297	kd	8	
26297	kd	9	
26297	kf	0	0.6895435371486484
26297	kf	1	0.7105695958633393
26297	kf	2	1.0
26297	kf	3	0.11664692966204303
26297	kf	4	0.8184653532857653
26297	kf	5	0.13835726813731886
26297	kf	6	0.8287240925806062
26297	kf	7	0.6024068601631211
26297	kf	8	0.5526513983411937
26297	kf	9	0.9389321812636954
26298	kd	0	
26298	kd	1	
26298	kd	2	
26298	kd	3	
26298	kd	4	
26298	kd	5	
26298	kd	6	
26298	kf	0	0.14472094107420913
26298	kf	1	0.6565478754768943
26298	kf	2	0.5292754459644399
26298	kf	3	0.24732337942643692
26298	kf	4	1.0
26298	kf	5	0.17177064067859335
26298	kf	6	0.20271233058001795
26299	kd	0	
26299	kd	1	
26299	kd	2	
26299	kd	3	
26299	kf	0	1.0
26299	kf	1	0.17705490480535788
26299	kf	2	0.7159541841652597
26299	kf	3	0.9440251283320623
26300	kd	0	
26300	kd	1	
26300	kd	2	
26300	kd	3	
26300	kd	4	
26300	kd	5	
26300	kf	0	0.0018775346616763757
26300	kf	1	1.0
26300	kf	2	0.4421739212208647
26300	kf	3	0.8062921431271997
26300	kf	4	0.4083521427939726
26300	kf	5	0.06310832469856284
26301	kd	0	
26301	kd	1	
26301	kd	2	
26301	kd	3	
26301	kd	4	
26301	kd	5	
26301	kd	6	
26301	kd	7	
26301	kd	8	
26301	kd	9	
26301	kd	10	
26301	kf	0	0.3034918289623414
26301	kf	1	0.7402011379977508
26301	kf	2	0.29864066766857067
26301	kf	3	0.4770917732473742
26301	kf	4	0.3292013560244086
26301	kf	5	0.41858982127902983
26301	kf	6	0.6420336254744692
26301	kf	7	1.0
26301	kf	8	0.012706810846132777
26301	kf	9	0.9855370812600281
26301	kf	10	0.18630659583099163
26302	kd	0	
26302	kd	1	
26302	kd	2	
26302	kd	3	
26302	kd	4	
26302	kd	5	
26302	kd	6	
26302	kf	0	0.45383314888123016
26302	kf	1	0.32622928551093044
26302	kf	2	1.0
26302	kf	3	0.7889549565288727
26302	kf	4	0.5036191351100336
26302	kf	5	0.32851040459924297
26302	kf	6	0.8866913603663255
26303	kd	0	
26303	kd	1	
26303	kd	2	
26303	kd	3	
26303	kd	4	
26303	kd	5	
26303	kf	0	0.67903808690651
26303	kf	1	0.19013225462413963
26303	kf	2	0.06639825252442748
26303	kf	3	1.0
26303	kf	4	0.4562902067151464
26303	kf	5	0.06601803110601598
26304	kd	0	
26304	kd	1	
26304	kd	2	
26304	kd	3	
26304	kd	4	
26304	kd	5	
26304	kd	6	
26304	kf	0	0.5487692438754722
26304	kf	1	1.0
26304	kf	2	0.9729106845022343
26304	kf	3	0.7346426834764472
26304	kf	4	0.3537667992227035
26304	kf	5	0.30602445194649414
26304	kf	6	0.7187896266943227
26305	kd	0	
26305	kd	1	
26305	kd	2	
26305	kd	3	
26305	kd	4	
26305	kd	5	
26305	kd	6	
26305	kd	7	
26305	kd	8	
26305	kd	9	
26305	kd	10	
26305	kf	0	0.2455941108513128
26305	kf	1	0.14953828958134432
26305	kf	2	0.07826084778559006
26305	kf	3	0.46800438834737595
26305	kf	4	0.251189487812044
26305	kf	5	1.0
26305	kf	6	0.1585699815364965
26305	kf	7	0.5657042550604606
26305	kf	8	0.5761082183013533
26305	kf	9	0.5566198115400978
26305	kf	10	0.7133396586300864
26306	kd	0	
26306	kd	1	
26306	kd	2	
26306	kd	3	
26306	kd	4	
26306	kd	5	
26306	kd	6	
26306	kd	7	
26306	kd	8	
26306	kd	9	
26306	kd	10	
26306	kf	0	0.9286916287100231
26306	kf	1	0.6766387239616727
26306	kf	2	0.6156938667140256
26306	kf	3	0.1481318664658018
26306	kf	4	0.5429098604769558
26306	kf	5	0.42636053572985017
26306	kf	6	0.31444086622044615
26306	kf	7	1.0
26306	kf	8	0.18308659607394037
26306	kf	9	0.8588520803394988
26306	kf	10	0.33600447296765934
26307	kd	0	
26307	kd	1	
26307	kd	2	
26307	kd	3	
26307	kd	4	
26307	kd	5	
26307	kd	6	
26307	kf	0	0.95598702297181
26307	kf	1	0.23556208175459806
26307	kf	2	0.972471585933222
26307	kf	3	0.019317083071132057
26307	kf	4	0.44900287953833284
26307	kf	5	1.0
26307	kf	6	0.39314572447178486
26308	kd	0	
26308	kd	1	
26308	kd	2	
26308	kd	3	
26308	kd	4	
26308	kd	5	
26308	kd	6	
26308	kd	7	
26308	kd	8	
26308	kd	9	
26308	kd	10	
26308	kd	11	
26308	kf	0	0.9596873515206318
26308	kf	1	0.034231816197989616
26308	kf	2	0.2670260246975742
26308	kf	3	0.6030994845440273
26308	kf	4	0.592083213179075
26308	kf	5	0.1910157012799417
26308	kf	6	0.6192961284008549
26308	kf	7	1.0
26308	kf	8	0.16552734322923793
26308	kf	9	0.4902685289851317
26308	kf	10	0.5609906865238972
26308	kf	11	0.18776254170204298
26309	kd	0	
26309	kd	1	
26309	kd	2	
26309	kd	3	
26309	kd	4	
26309	kd	5	
26309	kd	6	
26309	kf	0	0.8648208841545916
26309	kf	1	0.13884422368918897
26309	kf	2	0.7899433412627918
26309	kf	3	1.0
26309	kf	4	0.818090629074296
26309	kf	5	0.7423900135755774
26309	kf	6	0.4139960036680411
26310	kd	0	
26310	kd	1	
26310	kd	2	
26310	kd	3	
26310	kd	4	
26310	kd	5	
26310	kf	0	0.9406021514120457
26310	kf	1	0.3490673373216758
26310	kf	2	1.0
26310	kf	3	0.1441339730544807
26310	kf	4	0.22368402497519377
26310	kf	5	0.9766004262972063
26311	kd	0	
26311	kd	1	
26311	kd	2	
26311	kd	3	
26311	kd	4	
26311	kd	5	
26311	kd	6	
26311	kd	7	
26311	kd	8	
26311	kd	9	
26311	kf	0	0.9104552602771342
26311	kf	1	0.5344996940892799
26311	kf	2	0.8089914281515382
26311	kf	3	0.7058274051329385
26311	kf	4	0.2762345497716953
26311	kf	5	1.0
26311	kf	6	0.6431110107567247
26311	kf	7	0.8839034669589353
26311	kf	8	0.13438349637546093
26311	kf	9	0.9514865777916074
26312	kd	0	
26312	kd	1	
26312	kd	2	
26312	kd	3	
26312	kd	4	
26312	kd	5	
26312	kd	6	
26312	kd	7	
26312	kd	8	
26312	kd	9	
26312	kf	0	0.3430882911733667
26312	kf	1	0.05125388663969021
26312	kf	2	0.33261073322997303
26312	kf	3	0.3371670710855724
26312	kf	4	1.0
26312	kf	5	0.11825335574382045
26312	kf	6	0.5206241907201753
26312	kf	7	0.9675984846291024
26312	kf	8	0.6945443667561113
26312	kf	9	0.5949982629751951
26313	kd	0	
26313	kd	1	
26313	kd	2	
26313	kd	3	
26313	kd	4	
26313	kf	0	0.30089604631382083
26313	kf	1	0.2944663976391286
26313	kf	2	1.0
26313	kf	3	0.7885102331934442
26313	kf	4	0.63591274302659
26314	kd	0	
26314	kd	1	
26314	kd	2	
26314	kd	3	
26314	kd	4	
26314	kd	5	
26314	kd	6	
26314	kd	7	
26314	kd	8	
26314	kf	0	0.268096549477096
26314	kf	1	0.776688289822853
26314	kf	2	1.0
26314	kf	3	0.1821337675563184
26314	kf	4	0.24492509558522638
26314	kf	5	0.5418349875987175
26314	kf	6	0.580279303289428
26314	kf	7	0.45966198601822533
26314	kf	8	0.9859224517553163
26315	kd	0	
26315	kd	1	
26315	kd	2	
26315	kd	3	
26315	kd	4	
26315	kf	0	0.6314508205252918
26315	kf	1	1.0
26315	kf	2	0.8774900872784283
26315	kf	3	0.8266262721656005
26315	kf	4	0.604328447252166
26316	kd	0	
26316	kd	1	
26316	kd	2	
26316	kd	3	
26316	kd	4	
26316	kd	5	
26316	kd	6	
26316	kd	7	
26316	kf	0	0.6620906300963303
26316	kf	1	0.7168492301929775
26316	kf	2	0.9962567222818954
26316	kf	3	0.6511033340489115
26316	kf	4	1.0
26316	kf	5	0.7671812717411693
26316	kf	6	0.08731247080728269
26316	kf	7	0.6609355652837402
26317	kd	0	
26317	kd	1	
26317	kd	2	
26317	kd	3	
26317	kd	4	
26317	kd	5	
26317	kd	6	
26317	kd	7	
26317	kf	0	0.5950212137847359
26317	kf	1	0.8455916564496744
26317	kf	2	0.9360948448450089
26317	kf	3	1.0
26317	kf	4	0.3017024483674732
26317	kf	5	0.4562407171475589
26317	kf	6	0.022497876138133883
26317	kf	7	0.14797417195702378
26318	kd	0	
26318	kd	1	
26318	kd	2	
26318	kd	3	
26318	kd	4	
26318	kd	5	
26318	kd	6	
26318	kd	7	
26318	kf	0	0.8976394114885484
26318	kf	1	0.35230927521120553
26318	kf	2	0.37622329344662936
26318	kf	3	0.6747339817989793
26318	kf	4	0.9203542815653838
26318	kf	5	0.4552759266126111
26318	kf	6	1.0
26318	kf	7	0.5862988291532111
26319	kd	0	
26319	kd	1	
26319	kd	2	
26319	kd	3	
26319	kd	4	
26319	kd	5	
26319	kd	6	
26319	kf	0	1.0
26319	kf	1	0.9313978332762902
26319	kf	2	0.19808846627119045
26319	kf	3	0.5183030415662315
26319	kf	4	0.28174404687823323
26319	kf	5	0.40972253582287693
26319	kf	6	0.1953024939680382
26320	kd	0	
26320	kd	1	
26320	kd	2	
26320	kd	3	
26320	kd	4	
26320	kd	5	
26320	kd	6	
26320	kd	7	
26320	kf	0	0.26069973320050277
26320	kf	1	1.0
26320	kf	2	0.9993602990350123
26320	kf	3	0.2632125477028287
26320	kf	4	0.24799026111695902
26320	kf	5	0.29299413558986076
26320	kf	6	0.41471687810841756
26320	kf	7	0.2763204080596676
26321	kd	0	
26321	kd	1	
26321	kd	2	
26321	kd	3	
26321	kd	4	
26321	kd	5	
26321	kd	6	
26321	kd	7	
26321	kd	8	
26321	kd	9	
26321	kd	10	
26321	kd	11	
26321	kf	0	0.7958822134298834
26321	kf	1	0.5515707703500519
26321	kf	2	0.5196815241178594
26321	kf	3	0.5590530965564529
26321	kf	4	0.3243328005695694
26321	kf	5	0.41837661153655736
26321	kf	6	0.9414584217138582
26321	kf	7	0.4106452234951979
26321	kf	8	0.6156292390837009
26321	kf	9	0.7914694151866299
26321	kf	10	0.6604914463247699
26321	kf	11	1.0
26322	kd	0	
26322	kd	1	
26322	kd	2	
26322	kd	3	
26322	kd	4	
26322	kd	5	
26322	kf	0	0.025894530693741934
26322	kf	1	0.7709528979790518
26322	kf	2	0.09428646868339857
26322	kf	3	0.06388049789100066
26322	kf	4	1.0
26322	kf	5	0.8963184017719641
26323	kd	0	
26323	kd	1	
26323	kd	2	
26323	kd	3	
26323	kd	4	
26323	kd	5	
26323	kd	6	
26323	kd	7	
26323	kf	0	1.0
26323	kf	1	0.8988435133570635
26323	kf	2	0.8788273966199053
26323	kf	3	0.39679318399488506
26323	kf	4	0.46392972953218403
26323	kf	5	0.5141609293234153
26323	kf	6	0.33206611029422095
26323	kf	7	0.5101252222365076
26324	kd	0	
26324	kd	1	
26324	kd	2	
26324	kd	3	
26324	kd	4	
26324	kd	5	
26324	kf	0	0.641877129093966
26324	kf	1	0.5636995826145422
26324	kf	2	0.9959525178174976
26324	kf	3	1.0
26324	kf	4	0.48339199316833265
26324	kf	5	0.9182529567924199
26325	kd	0	
26325	kd	1	
26325	kd	2	
26325	kd	3	
26325	kf	0	0.2543368142950201
26325	kf	1	1.0
26325	kf	2	0.10939528103718812
26325	kf	3	0.9283788722007347
26326	kd	0	
26326	kd	1	
26326	kd	2	
26326	kd	3	
26326	kd	4	
26326	kd	5	
26326	kd	6	
26326	kd	7	
26326	kd	8	
26326	kd	9	
26326	kd	10	
26326	kd	11	
26326	kf	0	0.20036042540457505
26326	kf	1	0.5788677820262882
26326	kf	2	1.0
26326	kf	3	0.11702167038002785
26326	kf	4	0.06074228701960386
26326	kf	5	0.7450189241490516
26326	kf	6	0.5997273457914893
26326	kf	7	0.2895737586933641
26326	kf	8	0.3584914813814459
26326	kf	9	0.043706821871933935
26326	kf	10	0.7093234713487929
26326	kf	11	0.6350414909750207
26327	kd	0	
26327	kd	1	
26327	kd	2	
26327	kd	3	
26327	kd	4	
26327	kd	5	
26327	kd	6	
26327	kf	0	1.0
26327	kf	1	0.8208048580278315
26327	kf	2	0.572344642458186
26327	kf	3	0.9270529126895853
26327	kf	4	0.09954418070691397
26327	kf	5	0.4970028087839754
26327	kf	6	0.8998994545136189
26328	kd	0	
26328	kd	1	
26328	kd	2	
26328	kd	3	
26328	kd	4	
26328	kd	5	
26328	kd	6	
26328	kd	7	
26328	kf	0	0.3650906120383396
26328	kf	1	0.38823947480408727
26328	kf	2	0.8876562129095366
26328	kf	3	0.9389637817382978
26328	kf	4	1.0
26328	kf	5	0.3654900925358356
26328	kf	6	0.5990629289379609
26328	kf	7	0.483842423373476
26329	kd	0	
26329	kd	1	
26329	kf	0	1.0
26329	kf	1	0.3595456142901912
26330	kd	0	
26330	kd	1	
26330	kd	2	
26330	kd	3	
26330	kd	4	
26330	kd	5	
26330	kd	6	
26330	kd	7	
26330	kf	0	0.46920968513283906
26330	kf	1	0.9900243062713602
26330	kf	2	0.12706053582932883
26330	kf	3	0.09666983287281046
26330	kf	4	1.0
26330	kf	5	0.466410104837417
26330	kf	6	0.8602720807196672
26330	kf	7	0.9731525725301043
26331	kd	0	
26331	kd	1	
26331	kd	2	
26331	kd	3	
26331	kd	4	
26331	kd	5	
26331	kf	0	0.6358815575719143
26331	kf	1	0.452745665239222
26331	kf	2	0.08067984593860901
26331	kf	3	1.0
26331	kf	4	0.31521786623735476
26331	kf	5	0.004211433623977638
26332	kd	0	
26332	kd	1	
26332	kd	2	
26332	kd	3	
26332	kd	4	
26332	kf	0	1.0
26332	kf	1	0.6802814250303922
26332	kf	2	0.34133591590756984
26332	kf	3	0.43887996703200965
26332	kf	4	0.5502417498278785
26333	kd	0	
26333	kd	1	
26333	kd	2	
26333	kd	3	
26333	kd	4	
26333	kd	5	
26333	kd	6	
26333	kd	7	
26333	kd	8	
26333	kd	9	
26333	kd	10	
26333	kd	11	
26333	kf	0	0.6757817744473724
26333	kf	1	0.3911390761348962
26333	kf	2	0.6862967343548684
26333	kf	3	0.6962870673066023
26333	kf	4	0.3142529540492998
26333	kf	5	0.2277605128847254
26333	kf	6	0.17574828171383006
26333	kf	7	0.5060025903575608
26333	kf	8	0.1621517559692107
26333	kf	9	0.2931642357394696
26333	kf	10	0.5347607864184698
26333	kf	11	1.0
26334	kd	0	
26334	kd	1	
26334	kd	2	
26334	kd	3	
26334	kd	4	
26334	kd	5	
26334	kd	6	
26334	kf	0	0.7268576066923266
26334	kf	1	0.8984847656026929
26334	kf	2	1.0
26334	kf	3	0.2910706449314034
26334	kf	4	0.6633225233050628
26334	kf	5	0.9572590603686729
26334	kf	6	0.21975332266071593
26335	kd	0	
26335	kd	1	
26335	kd	2	
26335	kd	3	
26335	kd	4	
26335	kf	0	1.0
26335	kf	1	0.8458481117377791
26335	kf	2	0.5687492907265987
26335	kf	3	0.5940231863899857
26335	kf	4	0.34478170366143196
26336	kd	0	
26336	kd	1	
26336	kd	2	
26336	kd	3	
26336	kd	4	
26336	kd	5	
26336	kd	6	
26336	kd	7	
26336	kd	8	
26336	kf	0	0.7061505936871286
26336	kf	1	0.10791221616494644
26336	kf	2	0.6046411651921269
26336	kf	3	0.8621456964014826
26336	kf	4	0.01478904191861031
26336	kf	5	0.15099683870595723
26336	kf	6	0.465481154885851
26336	kf	7	0.5781858685407594
26336	kf	8	1.0
26337	kd	0	
26337	kd	1	
26337	kd	2	
26337	kd	3	
26337	kd	4	
26337	kf	0	1.0
26337	kf	1	0.3832509997521859
26337	kf	2	0.4626908103815154
26337	kf	3	0.7831690878670483
26337	kf	4	0.06836646485617066
26338	kd	0	
26338	kd	1	
26338	kd	2	
26338	kd	3	
26338	kd	4	
26338	kd	5	
26338	kd	6	
26338	kd	7	
26338	kf	0	0.6901764552120428
26338	kf	1	0.7072152237133165
26338	kf	2	0.574941975780665
26338	kf	3	0.12665228795402383
26338	kf	4	0.9695150120184961
26338	kf	5	0.6037263574809301
26338	kf	6	1.0
26338	kf	7	0.043834746366484906
26339	kd	0	
26339	kd	1	
26339	kd	2	
26339	kd	3	
26339	kd	4	
26339	kd	5	
26339	kd	6	
26339	kd	7	
26339	kd	8	
26339	kf	0	0.1461968893539707
26339	kf	1	0.018145891901063214
26339	kf	2	0.7408997178214538
26339	kf	3	0.2299366334734228
26339	kf	4	0.3852513087499156
26339	kf	5	0.8870210437304146
26339	kf	6	1.0
26339	kf	7	0.725212376855648
26339	kf	8	0.2754243089557157
26340	kd	0	
26340	kd	1	
26340	kd	2	
26340	kd	3	
26340	kd	4	
26340	kd	5	
26340	kd	6	
26340	kd	7	
26340	kd	8	
26340	kd	9	
26340	kd	10	
26340	kf	0	0.3081805553322768
26340	kf	1	0.4086882014558066
26340	kf	2	0.6948212886645981
26340	kf	3	0.49477408856326355
26340	kf	4	0.766918185089852
26340	kf	5	0.304680802970986
26340	kf	6	0.6539211801747885
26340	kf	7	0.3972029588099648
26340	kf	8	1.0
26340	kf	9	0.712621359213972
26340	kf	10	0.07028328857480823
26341	kd	0	
26341	kd	1	
26341	kd	2	
26341	kd	3	
26341	kd	4	
26341	kd	5	
26341	kd	6	
26341	kf	0	0.3730905786584083
26341	kf	1	1.0
26341	kf	2	0.8163592778928463
26341	kf	3	0.25585973575250975
26341	kf	4	0.7718104758222532
26341	kf	5	0.8027878708784157
26341	kf	6	0.13384145755187063
26342	kd	0	
26342	kd	1	
26342	kd	2	
26342	kd	3	
26342	kd	4	
26342	kd	5	
26342	kd	6	
26342	kf	0	0.2715130640053256
26342	kf	1	0.11250585792167186
26342	kf	2	0.6771365614657374
26342	kf	3	0.854327847756719
26342	kf	4	0.86064157711973
26342	kf	5	1.0
26342	kf	6	0.14961590895974586
26343	kd	0	
26343	kd	1	
26343	kd	2	
26343	kd	3	
26343	kd	4	
26343	kf	0	0.6317495260922193
26343	kf	1	0.5416389063294654
26343	kf	2	0.9797732826237713
26343	kf	3	1.0
26343	kf	4	0.354726181021907
26344	kd	0	
26344	kd	1	
26344	kd	2	
26344	kd	3	
26344	kf	0	0.17117970997377077
26344	kf	1	1.0
26344	kf	2	0.6623546232613097
26344	kf	3	0.026975361951000854
26345	kd	0	
26345	kd	1	
26345	kd	2	
26345	kd	3	
26345	kd	4	
26345	kd	5	
26345	kd	6	
26345	kd	7	
26345	kd	8	
26345	kd	9	
26345	kf	0	0.6711309320872619
26345	kf	1	0.7999511305121273
26345	kf	2	0.8496793542660035
26345	kf	3	0.39063791439229795
26345	kf	4	0.0173205970818711
26345	kf	5	0.7340398310752955
26345	kf	6	0.7646145102852422
26345	kf	7	0.5093453604303416
26345	kf	8	0.06295105069618077
26345	kf	9	1.0
26346	kd	0	
26346	kd	1	
26346	kd	2	
26346	kd	3	
26346	kd	4	
26346	kd	5	
26346	kd	6	
26346	kd	7	
26346	kd	8	
26346	kd	9	
26346	kf	0	0.20240217556640513
26346	kf	1	0.3349420737899176
26346	kf	2	0.8621751976053678
26346	kf	3	0.9578877841806362
26346	kf	4	0.0976359442384821
26346	kf	5	1.0
26346	kf	6	0.4123984219854934
26346	kf	7	0.8210049716206039
26346	kf	8	0.7786942289104453
26346	kf	9	0.11030065798082654
26347	kd	0	
26347	kd	1	
26347	kd	2	
26347	kd	3	
26347	kd	4	
26347	kd	5	
26347	kf	0	0.536227506159523
26347	kf	1	0.741062262599175
26347	kf	2	0.7138671799101881
26347	kf	3	0.8203311553230006
26347	kf	4	1.0
