realization	parameter	index	value
202	kd	5	
202	kd	6	
202	kd	7	
202	kf	0	0.8697173222156409
202	kf	1	1.0
202	kf	2	0.0730410605733487
202	kf	3	0.5939122712461237
202	kf	4	0.43913544608566724
202	kf	5	0.4367387196978796
202	kf	6	0.6862046645553771
202	kf	7	0.507535797969147
203	kd	0	
203	kd	1	
203	kd	2	
203	kd	3	
203	kd	4	
203	kd	5	
203	kd	6	
203	kd	7	
203	kf	0	0.6136827051261372
203	kf	1	0.38606016020932166
203	kf	2	0.630265721007556
203	kf	3	0.8848756961954068
203	kf	4	1.0
203	kf	5	0.8366736570582223
203	kf	6	0.781844012826824
203	kf	7	0.3714200995894283
204	kd	0	
204	kd	1	
204	kd	2	
204	kd	3	
204	kd	4	
204	kd	5	
204	kd	6	
204	kf	0	0.9359468489407634
204	kf	1	0.5896812927814821
204	kf	2	0.7561868380223957
204	kf	3	0.5874909025881406
204	kf	4	1.0
204	kf	5	0.4239107148068907
204	kf	6	0.6366201158511424
205	kd	0	
205	kd	1	
205	kd	2	
205	kd	3	
205	kd	4	
205	kd	5	
205	kd	6	
205	kd	7	
205	kf	0	0.8147566973996139
205	kf	1	0.4885046655550683
205	kf	2	0.7113360155955488
205	kf	3	0.9295730230059405
205	kf	4	0.8180893916901574
205	kf	5	0.5872133704393728
205	kf	6	1.0
205	kf	7	0.7187160223456562
206	kd	0	
206	kd	1	
206	kd	2	
206	kd	3	
206	kd	4	
206	kf	0	1.0
206	kf	1	0.9135240481267001
206	kf	2	0.9332705235354319
206	kf	3	0.1320302340177472
206	kf	4	0.44712966967980233
207	kd	0	
207	kd	1	
207	kd	2	
207	kd	3	
207	kd	4	
207	kd	5	
207	kd	6	
207	kd	7	
207	kd	8	
207	kf	0	1.0
207	kf	1	0.21359539666265415
207	kf	2	0.26810211310064036
207	kf	3	0.9726122546782113
207	kf	4	0.8605694234466362
207	kf	5	0.0010786171896839838
207	kf	6	0.0677854632952439
207	kf	7	0.18920000264480752
207	kf	8	0.5003757868203125
208	kd	0	
208	kd	1	
208	kd	2	
208	kd	3	
208	kd	4	
208	kd	5	
208	kd	6	
208	kd	7	
208	kf	0	0.7389855614052308
208	kf	1	0.23016389670342105
208	kf	2	0.3729377495548361
208	kf	3	1.0
208	kf	4	0.46124945669450873
208	kf	5	0.9712242964313105
208	kf	6	0.2713129076983316
208	kf	7	0.20077760987942353
209	kd	0	
209	kd	1	
209	kd	2	
209	kd	3	
209	kf	0	0.6733633227868904
209	kf	1	0.8018921909389614
209	kf	2	1.0
209	kf	3	0.9035684182238488
